resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,workout_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,device_watts,kilojoules,average_cadence,max_watts,weighted_average_watts,average_temp
2,Pedalada matinal,33759.3,3780,3780,282.2,Ride,Ride,,2892135969,2019-11-26T08:05:10Z,2019-11-26T06:05:10Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,5,2,0,3,0,False,False,False,False,everyone,False,b3315084,"[-15.826769, -48.008427]","[-15.826831, -48.008411]",8.931,15.1,True,138.6,171.0,False,True,1098.3,1057.0,3073227666.0,3073227666,garmin_push_4285815410,False,2,0,False,6122940,1,a2892135969,hdr_Bts_dHs@f@aAVmLbEUJKRDPj@Er@YLStA?lD}@zCcAvAE`@}AbFgBV^hCeA|AYj@k@hBy@zEwAfAc@|AWn@]~Aa@jBu@zAWp@?d@TT?\{AhIwCL]rHmCd@NnB}@xBeAfJ_D|MoEtDa@X@^Mf@m@nDuBvNeFxAQpAi@PkA|HoIhDkDlAyAtDiDpC_DrAa@l@w@lCmBvAyChAqAxDwDhA}@zEyEPw@tAyApBkAbDeEtDqDrBeBh@k@\m@jCsBp@w@\o@xCaDfAq@dCg@pAVdBj@Zw@RQFSYcAa@a@m@S_@Cq@FmEzBuAv@g@b@oM|MsLpL_VvVyCbCILIp@sB~@eAfBy\f]{AfAwBbAqOjFmBh@q@DMLGTFd@VPf@BRSh@DbC}AxAo@rMuE`BQzB{CnOgPxEoErBaCpA_@n@y@lCmBzA}CjBsBdGsFrDuDX_AnAqApAs@rEmF~D}DhByAjA{AzAgAt@w@jAeBnBsBv@k@rAk@rAShB`@lA`@v@}AOi@QYaAo@]G_@@_@FaGxCsAfA}VlWs@l@yBdC_TjTqDdDmA`BwOxO{KjLqCjCsBnAeBp@iNxEiDv@Q\Db@VRZ@xAUbDoBzNgFvCc@X]PiAzGoHvDuDnB}BvCmCbCiChB{@r@_AlCmBpAsChAsAdD_DvFiFnBwCjAoAx@_@xAuAh@y@tA_BrDoDdByAjA{AzCcCx@kArCaDjBmAzAU`AHhCt@r@sACa@Q]e@c@]Om@Oa@?a@HmEzByAbA}YfZcQvQgEhE_DpCeBxBOBiBxBs\`]cBhAmB|@_ObFyD`AGTHf@RNf@BVU~Aa@vA{@`Bo@xLiEhASdBg@n@qBtLcMzAgB~DsDrB{BhB{@r@_AxB{A\e@v@iBpA_BtDqDpFeFlAaBBSnBuB`B{@~CaEhEeEdCuBl@_AzBcBfCeD~AcBlBgAnASv@DrCx@x@}AWs@_@e@y@]_AC_@LS\w@NiCpAiAv@{UjVuBlBoXfYsBfBcBrBe@^mDzDkYvYuAhAsBhA}QpGmA\k@?[f@Ff@ZPh@ANO~A_@lBkApNaFvA[nBo@JeAb@i@~NuOpFkFhBsBbAMhAwAtAaAVs@^CDMGe@a@i@i@BoB`C{A\m@nBmZ|ZgCrBsBdAaPpF_Dp@Yf@y@PeQhG{LdEiCrA{@`AoGzBU`@}FrBi@`@a@hAwDsAqXnJeBVQx@gADoGtBcAHSL?H,2,205.6,False,777.1,75.0,,,
2,Corrida matinal,12006.8,4054,5142,150.0,Run,Run,,2885143466,2019-11-23T11:06:27Z,2019-11-23T09:06:27Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,3,4,0,1,0,False,False,False,False,everyone,False,g1757820,"[-15.83665, -48.024835]","[-15.836416, -48.024931]",2.962,4.4,True,149.6,171.0,False,True,1174.0,1091.4,3064366188.0,3064366188,garmin_push_4277203040,False,1,0,False,6122940,1,a2885143466,`bt_BfzbdHh@MXMR[Fe@EO]_@mAq@KICKAy@@WDIZ_@|@i@?OCYIUOWi@a@qAc@[WaAe@iBUs@EsAL]CaBs@OKcBiBk@}@WOa@KyC[oA[kBaASAWFcC~AOPI`@AVP`@BVC|A@j@Nl@TNfAPhAb@hCpC^^d@VdA`@fChA|Bt@hFfAfGt@b@BXH\Af@GXSJQ@e@Qe@g@c@{@g@CG?iAFMZg@v@OHMC]EQKYMQw@a@u@U_@Ui@c@UKqAUmAM[AeAFg@IcBo@QOs@m@y@eAS]]Yi@MsCWaBk@gAq@QOCK@u@Mq@Yu@O}@?cAQYMc@Yi@Qw@_ByEBU_@w@I_@{@oC[eB]eAMm@MYYoAa@}@i@q@{AyEOq@S_@Kc@WY]eBCo@a@yAs@oBO]SO]Ge@@qCbAgAP}Aj@]Pi@b@g@RgAZ}Cj@_ErAu@`@sAVoBr@aCt@aATiAf@wBp@{Al@cB|@Qb@@TZlA`AtCTlA\~@`ApDZh@DNdA~Dz@vB`@p@Zt@nAfC\d@R\j@~Ab@bAdAnBTVdApB\j@C@h@QjA{@T?PH`@dAz@tAZj@DNr@dAzBnE\R?\HHRDr@G`A@PAHGnAyD@IIM?MDGTIHK`@wAZs@?k@Fq@HOLI^MtEMnA@`@PT[n@Ud@Ab@Nx@KTM}A^e@SYBs@XGJARLPx@XTPJRTz@JVRTh@ZNPN^XpAJTZZr@f@x@t@n@`@\@z@CLD@JA`@@d@WbGDrAf@pBZzA`@nAR\Tn@b@r@b@|@AHWz@{An@c@LMLOlADl@STK^OLMRLXZb@DPCv@FpAP\h@p@|@dAj@j@f@n@t@p@NHRTt@j@f@r@VXRLG\DFhAv@r@n@L?RGv@eAJIV{@AYECqB][ICGb@q@Vi@f@q@HS@MCUSw@Cg@BaCAY?_BEk@EaIBs@AoG@oAD[Te@`@]V_@nA_Af@Up@OVOt@{@HOLEp@G|@e@b@E`@UiDd@IFUf@c@`@u@Za@He@VuBpBW^_@r@]N}@LiAKgAEkBS`Ff@h@Ax@MLEPOl@aApAgAb@YNETOn@SVOz@kAj@GBEREBK,2,,,,88.7,,,27.0
2,Natação vespertina,1389.1,1745,1955,3.3,Swim,Swim,,2878920587,2019-11-20T15:37:19Z,2019-11-20T13:37:19Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,0,2,0,3,0,False,False,False,False,everyone,False,,"[-15.834949, -47.894213]","[-15.835295, -47.894451]",0.796,1.0,False,,,False,False,1005.0,1000.8,3056398556.0,3056398556,garmin_push_4269430971,False,0,0,False,6122940,1,a2878920587,lws_BziicHZ?n@EpBc@LLtD{@~@]hDi@xAIzAYrA]`DsApAUxANg@Ia@DyC~AkA`@kAh@}Aj@gAVyANsAn@wAZoDd@EDkA?sAG,2,,,,31.2,,,25.0
2,Corrida matinal,6085.3,2085,2410,62.0,Run,Run,,2875709223,2019-11-19T09:36:05Z,2019-11-19T07:36:05Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,0,5,0,3,0,False,False,False,False,everyone,False,g1757820,"[-15.836544, -48.024825]","[-15.836357, -48.024899]",2.919,5.1,True,142.1,167.0,False,True,1141.6,1111.0,3052475841.0,3052475841,garmin_push_4265424386,False,0,0,False,6122940,1,a2875709223,lat_BdzbdHz@IPGLMJODUC]IUQU]W{@c@aAa@_@S_@[e@e@KGeAGoAOi@Os@c@q@Gc@KeBEwAO{@?o@EUKg@GeAe@gAGoAFABlArAZ`@xArA|@d@fA\~CnAb@LrB^xDn@~Dj@h@B\F`BQ]Py@Ha@A_BQi@Mo@MdARfBT|@B\Ed@OH?EA_@JaA@aCScAOMAC@rAPv@PjALfAI^QMF]HaABkAEuBc@KAKBvC`@lAJbAIPKD@@EOD{ADaBMc@K{@MQ@D@C?|B^|APZ?j@K^KACUF{@JQ?mBOaBUK?A@@A^DbBX\?r@HZAl@I@?u@FFCh@C\OJMFS?Q?KISW_@gAu@EGEOE_ADOb@e@t@_@FMIc@GQ_@c@YWuAg@a@]KGKCw@GoB[oAD[DOAQ@SEa@Wm@UMKu@_AYc@eAwAWMi@Iy@AuAOkA]u@a@k@c@UCSFq@\mAdAU^U|@k@J{@ZqAZMA[OI?UDi@NSTANDJPJp@XPNJZBZHVV^b@XRXHRHl@f@hAhAv@pAhAf@\\Bz@ILDBNCjBEv@IjCGj@B`@BJPN|Ax@\Hz@@z@F|C`@|AN`@Bn@IZMXQXi@j@q@n@k@jAq@r@[b@YPQVk@HIXK^CFI,2,,,,90.7,,,21.0
2,Natação matinal,1675.0,2009,2667,0.0,Swim,Swim,,2874086135,2019-11-18T15:34:53Z,2019-11-18T07:34:53Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,República Federativa do Brasil,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.834,3.1,False,,,False,False,,,3050553978.0,3050553978,garmin_push_4263386276,False,0,0,False,6122940,1,a2874086135,,2,,,,27.7,,,25.0
2,Pedalada matinal,52320.8,6591,7228,530.3,Ride,Ride,,2866093518,2019-11-15T08:50:17Z,2019-11-15T06:50:17Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,31,8,0,2,0,False,False,False,False,everyone,False,b3315084,"[-15.838702, -48.017599]","[-15.841405, -48.019524]",7.938,17.6,True,140.7,168.0,False,True,1191.7,1013.1,3040860872.0,3040860872,garmin_push_4253577211,False,17,0,False,6122940,1,a2866093518,|nt_B~ladHeGcR]iCMqJuBGJMPNvAMAcGRwAvBuHtAw@rGeCLSaFoOe@oDXyBpB[rZaKvEc@bByAzA}@`QaGt@sAdA}@zAy@jNcOrHoHnBcAbDoChBiD|@eAfMuL~@gBx@{@xByAjDiEnI{HfAsAvAeAfBeClCqCtA{@fC_@lD~@p@oADMa@iBC{Bu@aBuDaTQoBHw@tI{IlF}C?k@wAf@w@MSm@lBm]l@iAISg@V_@jA[H{Ku@ISrAiYIg@cBkBG_@zDwBO]SI_FuK}DoKRUo@SFcBfA_CjAeAbBm@lBd@n^zCpKrBxA_@xD^vBd@zG^vFjA~JzAr@|@~Fj@pGb@jCOzAm@tAAhTjBQt@Tt@EHtBl@NJ@\ITmBv@wBvAaE|E}AbEq@jEGfu@ZtF^pChA~E`BlEfDnFjCzCfFxDnCxApFhBrF~@pG\dDErGi@zRwEhaAySdQkE`EqDzRs^n`@vTz|A`~@~x@be@rCdDb@fBAbFq@dCk@bGBxEZ`CH@n@e@ZAJb@RKR_EvAgJp@qAAyBRi@Ke@b@_JMcAYq@y@y@kB[aCHiBUm@YSDqAaBiAGk@cALo@sEmCGQbFcKaAeSQ{@{@mBe]mk@}fAmPGOb@aC|BuGhC}DxDkDIs@g@aA]uE}@_D_CeD{QkS_GyEkHaDcGwA{dDic@cGe@_GHkHv@uGnBwAt@{AlAkAtAs@tAw@~CMhDJpBVzAl@bBnAzBMd@a@RgAFsAIqXyBW[?Sq@UsEjAqAC_[{Ce@SgAeAoXal@cGgOoVyp@BJoIjDeBsBuBaJcE{CHFOkBcB_AwCoFAqATu@@q@Ec@Wk@o@o@uAk@wAAcAn@Ot@NrAxAzAjBh@bAjAfAnBVrAdDnEnFdKd@p@pAt@RpBTf@zi@dbAZGf@zBbJzR\nBAhBIh@m@jAgAjAuBn@eAFygA_KaAk@KmAfAa@XDnAl@l@t@`BxDNbAfAdBfA|CZ^XlAxDrJj@bBlAxGlAtBDv@nF~H`@|AnFtMT|@oBfAYz@iC|a@eElGmHvHTXnAMt@PxEjXOr@mAC_APQ`@kBj@oDzBqd@le@_RzQoAbBa^n^{CfCiDzA}N`FkCj@S`@w_@lM}IxDAf@wC`Am@l@gGbCaBgAsAv@?p@hBl@TpATX~AvEJdAQ`@iA`@k@d@mA`GYlE?xLDJlJQJ~Fl@xDtIrWd@GpM{Et@f@`@jAIt@lApDn@A,2,166.7,False,1098.6,66.8,,,
2,Corrida matinal,8004.5,2873,3221,103.0,Run,Run,,2859312034,2019-11-12T09:36:06Z,2019-11-12T07:36:06Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,1,7,0,4,0,False,False,False,False,everyone,False,g1757820,"[-15.836622, -48.024715]","[-15.836633, -48.024785]",2.786,4.5,True,152.3,168.0,False,True,1177.0,1098.4,3032652781.0,3032652781,garmin_push_4244979985,False,0,0,False,6122940,1,a2859312034,|at_BnybdH_ADo@Am@E}AWVFf@DvARZB\JLCICq@HKDs@|@w@l@UHa@Ts@j@}AbBc@z@En@?bAC|@DjDFxAI~ADzBC|ABP@ZCjCCT@LCNAVBLFp@JX?JDNATOh@a@\q@rAOTADBDFDfCRFD@PEV]v@q@~@WXKHG@ICgAgAU_@i@s@}@m@[[QSaAy@OUc@Yg@q@UOS_@{@o@sAmBkBqBEMBIJGZERKHOGMECE@e@XIEOUKCMFAPPd@h@v@t@z@^h@PLFGBQ?{@Fu@AUEMQ]SQBMNOTQNAl@O^Wf@QP@h@Zb@H\D\C\OLQH]FGHC`@?M]]g@e@m@mBuBc@k@y@_B[{@Sw@k@aCWkBI{@AkATaG?MCIMGo@Bc@ASGKGmAcAW[u@k@MWOkAK_@MMe@WIIOSGOGEWm@MMo@i@YOa@c@a@Q{@Ek@@eBNc@?m@D[HOJMNAFEZ@^ETSd@k@dBOj@Sj@CTQ^W|@[v@GDOB{@C}@@SAIEIKCW]WuCwFa@s@i@sA{@gB?QFUNS^[HKHUDY@}@A{BEs@QqAAi@Dc@J]X_@\SXER?RBjFzAb@RfA|@VZt@pA?HEP@JAr@Hf@@VVfAJ|@Nh@L`AD?NOVO`@IbEWnAB`@TBADMPOh@Qd@GZNH@p@Ox@UbAa@DEH[Tc@Z[~@m@~@e@T?ND`@\`@TTHT@~@RjANjABTFLF\n@Zb@P^b@`@z@~@~Af@j@CdAK|@JbB\d@N^^ZNpAb@TNPXPp@?JMN]TUXSd@AZFj@FP`@Rv@j@JNFN@RCVIRSPSF_AFs@Aq@G_@EkB]uFkAHHNBjAT^@XDrA^ZFV?v@FTFlAF^LfAEAAe@D,2,,,,89.4,,,23.0
2,Pedalada matinal,24119.4,3392,3435,247.0,Ride,Ride,10.0,2859187297,2019-11-12T08:07:34Z,2019-11-12T06:07:34Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,0,10,0,4,0,False,False,False,False,everyone,False,b3315084,"[-15.826067, -48.008817]","[-15.826835, -48.008412]",7.111,15.9,True,110.2,147.0,False,True,1110.7,1057.0,3032485336.0,3032485336,garmin_push_4244830718,False,0,2,False,6122940,1,a2859187297,|_r_Bbv_dH{Bv@y@bBgAd@uAv@aFlA_Ct@_Bz@_BZuAd@R_@\HtCy@r@a@bFaBhAOlBg@tAcAjA]tAYhBs@hAYz@Dh@aBrBq@x@P\SbC{@p@[pAOl@q@pB}@tC_AdD_Av@KhAm@z@OlCaAn@OnACd@TLsAz@o@lBk@bAa@j@DlAc@f@i@nC}@pCgAx@Dr@WtAy@`Ac@vDkApEaBxKqDpA[|BW`ACt@y@`CyAtAm@nBm@tI_DhAS`@At@WPkA?FVc@V[pAqAjDyDpCoCtCaDlDcDhCwCdAOz@iAvB{ATQ|@wBXa@dCmCnCkCz@o@dEeEf@oAdBgB`Aa@rAwAhBaC`F{EfByAT_@b@i@hBuAbAiAf@}@|BaCjBoArB[pBb@~@\R`@h@|Ah@l@jArGtDxTf@~Bh@FPjAt@hDEjBTRPFf@FR?PM~AQ~@Ona@}H@UQKYBaA?qE|@aBPuXfFYBs@Oq@g@YnAHLjA`@h@EBOESSOAUk@U[USYo@wCiBaLeAoFw@}HoAaH_AkB?cAaB{Be@Oi@Cg@Jc@PC\qBj@q@\oBpAs]l^aI|HeJnJ{AnAgAhAAHBXLRTJRCTMf@w@DKIYGIk@Ie@^aBxBQBmAzAuH`IaB|AQlBqDpD{EfFuAvCONiC\{JlDyAd@}@\q@\sBtA{@JUA}@g@PH@HTPf@BVUvA[pAw@lAk@`Cu@jJgDv@MhBm@?w@fAoA|EkFhEiEpA}AvDkDrCaDnBcAHKtC{BpAoChCqCvCqCzAqAnDoDLo@hBqBRS`A_@d@_@r@kArA}AlFiF|AmAr@gAjA{@~@{@r@y@h@}@~AcBjA}@j@_@rB]jB^~@\RNr@rBf@b@|CvQx@n@^lBzBvMh@fCz@n@|@N\G_@n@w@w@_Aq@k@kCcBaKwA}HK{@UmDaB_J}@qBFWIe@kAoBOIc@Oe@Cs@D_@PGXsBr@_CpA[VkT|TmDfDyDbEsIzIeE`EoBrB_BrAmBdCi@Fi@jAgNjNgEpEoEpEkBbBs@h@w@b@wB|@{LdEcBf@u@JCJ]?a@RGTmCv@gNbF_JtCkBr@kAj@yAl@_@x@iBr@yC`AWb@_GtBk@`@a@hAuCuAkDbAyRxG{@V}@L]JIj@kB\{FpBo@?M@OJ@F,2,144.0,False,488.5,64.7,,,
2,Natação matinal,1350.0,1880,2359,0.0,Swim,Swim,,2857668448,2019-11-11T15:43:55Z,2019-11-11T07:43:55Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,República Federativa do Brasil,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.718,1.8,False,,,False,False,,,3030709852.0,3030709852,garmin_push_4242946654,False,0,0,False,6122940,1,a2857668448,,2,,,,26.5,,,27.0
2,Corrida matinal,21194.7,6625,6625,82.0,Run,Run,,2855065988,2019-11-10T09:52:15Z,2019-11-10T07:52:15Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,8,16,0,108,0,False,False,False,False,everyone,False,g1757820,"[-15.784882, -47.904445]","[-15.825614, -47.875518]",3.199,4.5,True,148.5,164.0,False,True,1130.4,998.6,3027787220.0,3027787220,garmin_push_4239663261,False,1,0,False,6122940,1,a2855065988,p~i_BxikcHvAGNIFKFeABkBBY?q@FcAZ}APcB\q@F]dAcFX_AxAuHnAaFf@wBrAkENk@Lu@Vu@Ji@lAaEhAoEr@{BL{@^{A^aAj@iCJs@rBcHh@aB`BaGv@wDZaALy@Pc@DYh@cBh@yAL}@CSBk@JIDs@HWJI?Ge@a@gCkA[[MIYDk@AuA]}@]gAYyBYaAUkEk@[IeACyASaBISGcAAqAGc@IuCKcHKgC@qAC_DDaGTu@@_AH}KT_BP}@A{EZ{CLoBRaCF{Hv@Y?IC?ELOd@UzBYvCMjHm@tAC|CWzAAvBQ|DKbCOdA?jCU~@@hFUzABpAEjABrAErBFnBNzFJhBNpBXhA@f@JhDXbG|@X@bDl@~C`@j@Rt@NLF\^XHXQ\C`CF`@UJWBq@Fc@f@mBr@qDz@oDHi@ZgAz@}D\qBfCoLr@uCNqAd@_CPm@\{ATs@bAoEf@_Cb@iCjCcLb@aCh@_CB[v@uCXiB^wAl@cDrAsFrAkHxAsF\sBvC_MlBqJZiAjAyG^yA^gB|@sDDi@?w@G[MYs@}Bk@aA]{@Ia@gA_DFCHBRVnBlDN`@x@nAZXVFTERSZkAv@qDV}AbA}E\oAJw@Vy@nAyFl@yC\sApAaHn@oCZ_BZiArAeGN_@X[TM\A`@HTR|A`CTf@tG~Jl@fA~@pA\l@hBfCdDfFp@~@|@fBtAjBz@rAf@p@~@zAbAvAXh@L^Bb@Ar@D\Lj@L^`@d@JRNjAJhB`@zC`@fFr@lHLfBF^\nDL|ADlAVhCJ~AXrBTlCHpBXtCTbDPdAh@fFlAzPLbAFzATvA?jAOv@_@x@_ArA[Vc@RoAZe@Cm@MwBu@sCo@e@UOOi@}@Wo@[cAw@_Bg@}@W[_CsE{@qAsB_E{BaE{@qBGUc@mCIo@@_@Rg@NKNEd@?\TP`@@\O`@URkA\[@u@NMHuB^u@RGCACPWnAkAZk@HW@CDDf@hAZzARrAZ~@jA`Cp@bAnBjDj@vAbAjBhBxCtBbEp@vA~@`Cv@dCx@jBPl@tBvEdBfFv@dBx@|Bv@nBd@tAnAhCrAxD~AtDnB`FpA`EJj@@\Gz@m@`DMb@O~@YhA[n@JAnAu@xBeArDwAjEsBzEsBdFoBtDgBdC_AhB{@nAy@XWh@o@\i@L[BQCGIEk@A,2,,,,90.5,,,27.0
2,Corrida matinal,7443.5,2538,2883,65.0,Run,Run,,2847299509,2019-11-07T09:34:30Z,2019-11-07T07:34:30Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,0,9,0,6,0,False,False,False,False,everyone,False,g1757820,"[-15.836693, -48.02483]","[-15.836863, -48.024723]",2.933,3.9,True,143.6,165.0,False,True,1141.4,1085.0,3018821524.0,3018821524,garmin_push_4230007451,False,0,0,False,6122940,1,a2847299509,jbt_BdzbdH^K\MJW@KAc@O]QQUOi@SMOCOGaA@UFQZa@j@[RSAUIUIKk@[aA]u@g@IMw@S}C]gADi@ASEkAa@WUe@s@_AgA]i@SQk@QaCKwA]i@SaAs@KKESBg@CSCQSm@Mo@Go@Ao@EYGGYy@MM]o@e@}A]_AWcAS[AS]gAMUOiASa@YcAQoAQi@g@oAMg@]s@EUs@wAA]EYm@uAQ{@_AqB?KCOMSQMEGYaCIa@k@mBMUOg@CIQQc@I_@FeAZqAh@}@J{@Ty@Zk@d@]Ry@V[JaBVeAVcDhAqAl@o@LmA^e@RkAReCv@gBr@qBl@yCrAWTU\AFTg@TWtAo@d@Op@[jA_@j@Uh@Sb@S~@WpAe@nAY~Ak@jAUTKZQxBw@dAYf@SbAUh@GzA]VOv@q@r@[dA[r@IZGjAi@f@Oj@Gh@JNTZ|@Nn@d@~AHXDb@Nl@BXHVFb@Zl@Rl@Lh@`@j@Nd@z@~BVl@b@t@^fARv@Pb@Lp@Ph@HlAJLJ`@N^DRVv@Fb@Rd@Lf@Vp@TdANd@Zd@Z`AJt@@\NZFFDNAb@Hp@Np@X~@Dd@CJKXQPgBhAg@b@S^Kj@uAf@S@_AXK?QKIAe@D_@LWLIJAHBNHJTPTJVRRx@HVLN\Vb@PJLDJPbAFDPp@RXr@d@l@r@^ZZPb@HfAIJ@@BBZG`B?|AOjA@d@An@BPLNTPzAv@V?FD`DXd@@v@JV?R@n@Lh@?dAUVO|@mAlAmAl@_@j@Sx@e@RURc@VQf@U|AQVE,2,,,,88.5,,,22.0
2,Pedalada matinal,29140.5,3923,4105,323.0,Ride,Ride,,2847204905,2019-11-07T08:02:49Z,2019-11-07T06:02:49Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,8,5,0,2,0,False,False,False,False,everyone,False,b3315084,"[-15.826811, -48.008379]","[-15.82667, -48.008484]",7.428,18.2,True,129.9,171.0,False,True,1223.0,1018.3,3018695473.0,3018695473,garmin_push_4229891570,False,7,0,False,6122940,1,a2847204905,rdr_Bjs_dHWJSYu@jAk@T{IxC}@FKBLLoAp@gARyG~BqCrAJn@F[f@Of@DTGZCj@Oh@c@~DqA|Cs@~Ac@hA{@f@OnBc@lCaAlBKx@cBrDqAl@N|@YpAm@x@KDo@DIGNUe@s@VK`@yABMDcWxIeAT@Ns@POHMRkB\c@Pk@b@uDnAiAzAsAb@DYZKFCr@@fIqCdA[hB]hA[jA}@~Cw@|Am@^KfBKZUjB_C`GqBz@TXE^aAQOQCo@XK`@eBHiCz@_Cr@a@?YH[?ITVGc@Si@bAoFrB}E|Ae@XEN\LTEt@[dADHG|Ao@pAWlC_Al@QfA@pAqBnAc@|Ag@d@R`A[v@a@dAQ^MPS\YfBw@jGoBrBa@VOhBi@lAk@fAYj@MbA?d@TR?VcBVQh@@f@UzEcBXc@jHiCjACv@Yd@[pB_AtC}@fDoA|MoEhB]tBUf@B|Olg@TOpG}BjGoBb@V`BhFtI`XlGlS?ZcAj@IR@DfAvA`AhBpB~CxA|Az@jAdGvUx@tC`A|ChDfJPnGFd@vApFCpDm@b@CRDJFBT?v@_@b@[v@s@~HyHpDaDhAkAz@gAxAy@dBw@|FcCp@UjKcChA?j@LdEtAnAn@n@f@d@x@\rAhAvG^pAxGzP?Vk@j@MDsAh@c@GqAZ_FvBFZ^n@|@UnCkApAs@nBAvAm@\OtA_Bb@[nF{AlFqBrAcBpFwBfAq@b@q@J_@Fe@@c@Ee@U_As@sBKk@Gm@CyAHaBrAmRt@IPaANeBu@wBjAu@`@{Fn@_Ii@eAEu@RgBBsBX{BTkDJ{D?iAFcAXgA?aBOe@i@_CeCcn@W{FE_@Re@i@mEM{EM}Bk@cPH_EMgCk@mFe@mKyA__@GqASoBQqAUqAmAaEg@sA_MsZgK}Vc@o@i@eBaLiXOU?YYeAeAeBsEcLo@wA{D_KCc@EEK@SR}@d@a@CUDSjAA^hBlBJj@@Z{AzXFHtLv@DJyBv_@EVu@pAcCrDqH|HGLHDFNv@OjAHd@dCtDnTARM^GBcAEeATSp@sBb@eCxA{n@to@oDvDgAx@eAbAcAtAg_@|_@o@h@iBjA_Bp@qNzEkA\eAPyCtAiKtDuGvBaIpCkAn@yAl@s@~@{FpBu@n@aExAy@b@W`@Up@aEiAgVhIuBj@IPe@RKLGVyBR}FjBYC[JUAKZ,2,155.6,False,610.4,,,,
2,Natação matinal,1400.0,1818,2675,0.0,Swim,Swim,,2845601175,2019-11-06T15:36:08Z,2019-11-06T07:36:08Z,(GMT-08:00) America/Los_Angeles,-28800.0,,,República Federativa do Brasil,0,3,0,1,0,True,False,False,False,everyone,False,,[],[],0.77,1.5,False,,,False,False,,,3016824629.0,3016824629,garmin_push_4227929921,False,0,0,False,6122940,1,a2845601175,,2,,,,25.8,,,26.0
2,Corrida matinal,7641.6,2754,3036,85.0,Run,Run,,2842373971,2019-11-05T09:37:25Z,2019-11-05T07:37:25Z,(GMT-03:00) America/Sao_Paulo,-7200.0,,,República Federativa do Brasil,0,4,0,7,0,False,False,False,False,everyone,False,g1757820,"[-15.836976, -48.024704]","[-15.836378, -48.024819]",2.775,4.8,True,148.4,166.0,False,True,1127.6,1099.8,3013280602.0,3013280602,garmin_push_4223862592,False,0,0,False,6122940,1,a2842373971,bdt_BlybdHYJe@D]?YC]D_AGkAQaAS}B[q@SaDs@q@Sm@WqEuB[WoB}Bg@c@eAi@y@Uk@IGEIOE]De@?aBCYIKWG}@Vx@QL?LDJNBLBf@?lBBRFLNFzAVZP|AjAn@x@p@r@z@h@dC`APL`@Jt@Zj@Lb@Nl@JnAVVH`APn@HdBb@lBRr@P^BRC|@QeANR?p@ONMFIDSAWO]u@w@a@SwB}@_@Ug@e@WMk@?UEs@Sy@OUI]SUEgAOwAKoAOeCIm@McA_@YGWCmA?a@FA@@FJJVR~C`DVPh@LtCnAbCv@~Cf@`B^n@FZFzAJ~@Nt@RNACBBEBADDLBPCJ?PEJILCGAB?JIJe@CUKYUYk@_@aBo@q@_@UQo@o@SIe@G_@B}@M}@Wq@[k@OaBImBQw@Be@?QCm@Q[E_A]YEm@GgA?I@FRRXv@t@V\z@x@d@ZbC`AxAr@n@V\J~HvAbALvAVjBRf@?l@OBEFCB@IASNYJ]@CCB@?CZAl@MTQFO@K?UCOEQOUo@e@qB{@g@[u@s@YM}@CwB]KCk@c@_@GwBSm@Cy@MwADm@Ak@IkAe@[Ik@GuA@ABHLh@f@^b@lAjAh@`@r@^~@\xBfAtA\jB`@vF|@dEd@NBDLC@CAEDc@?i@FKLET[b@i@\u@Tq@d@}@fAu@v@[l@QNq@Vk@Hk@CYG_@AyAWA@lELf@E\MXS`@o@d@e@f@m@j@g@b@Wl@QXMZSLULYFGTMREJKTG,2,,,,88.3,,,21.0
